model_layer,pearson,kendall
google/byt5-large_layer_17,0.7842632603477395,0.5078172612202829
google/byt5-large_layer_18,0.7850035896542591,0.5122288597897077
google/byt5-large_layer_19,0.7826211049512847,0.5129862204520482
google/byt5-large_layer_20,0.7830555258639614,0.5178960389462831
google/byt5-large_layer_21,0.7849287684798641,0.518811263522157
google/byt5-large_layer_22,0.783987851677214,0.5200221393674577
google/byt5-large_layer_23,0.7804311395101755,0.5198367829518771
google/byt5-large_layer_24,0.7785227368293088,0.5165035333659259
google/byt5-large_layer_25,0.7841322248901312,0.517565670116923
google/byt5-large_layer_26,0.788074357275004,0.511233038870447
google/byt5-large_layer_27,0.7955650409685837,0.5116667383867246
google/byt5-large_layer_28,0.8043908602251661,0.5121193238572108
google/byt5-large_layer_29,0.8152327816112609,0.5098742169153863
google/byt5-large_layer_30,0.8183659144534684,0.5099155045723044
google/byt5-large_layer_31,0.8191240215860229,0.5070108790990501
google/byt5-large_layer_32,0.8126230394552437,0.5032457969999733
google/byt5-large_layer_33,0.8139115710518461,0.5040654665916117
google/byt5-large_layer_34,0.811705201052721,0.4998595082953319
google/byt5-large_layer_35,0.8136509364689707,0.5047548302043625
microsoft/mdeberta-v3-base_layer_0,0.7464087497458698,0.5246407501486685
microsoft/mdeberta-v3-base_layer_1,0.7577387141424486,0.5269229338523239
microsoft/mdeberta-v3-base_layer_2,0.764598908860275,0.5276244042143309
microsoft/mdeberta-v3-base_layer_3,0.770223560857812,0.5276969190381685
microsoft/mdeberta-v3-base_layer_4,0.7888130383140657,0.537677327559151
microsoft/mdeberta-v3-base_layer_5,0.8092490614429203,0.5661036256994004
microsoft/mdeberta-v3-base_layer_6,0.8206425301231818,0.5791536598702957
microsoft/mdeberta-v3-base_layer_7,0.8267093625796749,0.5868234659919668
microsoft/mdeberta-v3-base_layer_8,0.8254598405132522,0.5937153729019273
microsoft/mdeberta-v3-base_layer_9,0.8068978345054518,0.5864883131591527
microsoft/mdeberta-v3-base_layer_10,0.7781528807942342,0.5710687474538599
microsoft/mdeberta-v3-base_layer_11,0.5348131029914442,0.3419931788423627
